X,ID,køn,Political_Orientation,word_id,n,n_doc
14,14,Mand,Right-winged,515,13,13
14,14,Mand,Right-winged,279,9,9
14,14,Mand,Right-winged,429,119,76
14,14,Mand,Right-winged,690,64,44
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,820,27,18
14,14,Mand,Right-winged,61,253,110
14,14,Mand,Right-winged,871,123,63
14,14,Mand,Right-winged,570,61,41
14,14,Mand,Right-winged,416,15,11
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,696,33,22
14,14,Mand,Right-winged,1133,129,76
14,14,Mand,Right-winged,927,40,33
14,14,Mand,Right-winged,629,70,37
14,14,Mand,Right-winged,1255,18,11
14,14,Mand,Right-winged,184,8,5
14,14,Mand,Right-winged,497,97,64
14,14,Mand,Right-winged,200,20,16
14,14,Mand,Right-winged,984,55,33
14,14,Mand,Right-winged,404,19,17
14,14,Mand,Right-winged,664,57,43
14,14,Mand,Right-winged,495,8,5
14,14,Mand,Right-winged,1142,220,117
14,14,Mand,Right-winged,230,36,24
14,14,Mand,Right-winged,768,79,59
14,14,Mand,Right-winged,61,253,110
14,14,Mand,Right-winged,871,123,63
14,14,Mand,Right-winged,432,87,56
14,14,Mand,Right-winged,364,39,27
14,14,Mand,Right-winged,26,241,72
14,14,Mand,Right-winged,1133,129,76
14,14,Mand,Right-winged,1190,13,8
14,14,Mand,Right-winged,1033,48,33
14,14,Mand,Right-winged,640,14,12
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,1013,90,65
14,14,Mand,Right-winged,261,68,52
14,14,Mand,Right-winged,168,41,15
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,899,92,55
14,14,Mand,Right-winged,390,116,51
14,14,Mand,Right-winged,152,28,19
14,14,Mand,Right-winged,1018,153,91
14,14,Mand,Right-winged,601,20,14
14,14,Mand,Right-winged,663,33,21
14,14,Mand,Right-winged,306,9,7
14,14,Mand,Right-winged,810,9,7
14,14,Mand,Right-winged,128,40,23
14,14,Mand,Right-winged,465,10,5
14,14,Mand,Right-winged,1033,48,33
14,14,Mand,Right-winged,861,26,18
14,14,Mand,Right-winged,158,39,20
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,570,61,41
14,14,Mand,Right-winged,762,17,14
14,14,Mand,Right-winged,241,8,5
14,14,Mand,Right-winged,992,21,17
14,14,Mand,Right-winged,168,41,15
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,761,22,14
14,14,Mand,Right-winged,662,62,33
14,14,Mand,Right-winged,800,56,39
14,14,Mand,Right-winged,573,8,6
14,14,Mand,Right-winged,321,7,5
14,14,Mand,Right-winged,241,8,5
14,14,Mand,Right-winged,1142,220,117
14,14,Mand,Right-winged,230,36,24
14,14,Mand,Right-winged,736,15,12
14,14,Mand,Right-winged,444,219,107
14,14,Mand,Right-winged,136,45,30
14,14,Mand,Right-winged,736,15,12
14,14,Mand,Right-winged,1022,130,67
14,14,Mand,Right-winged,1251,6,5
14,14,Mand,Right-winged,1081,114,71
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,927,40,33
14,14,Mand,Right-winged,736,15,12
14,14,Mand,Right-winged,907,19,16
14,14,Mand,Right-winged,619,9,7
14,14,Mand,Right-winged,992,21,17
14,14,Mand,Right-winged,730,58,30
14,14,Mand,Right-winged,1057,14,6
14,14,Mand,Right-winged,601,20,14
14,14,Mand,Right-winged,236,5,5
14,14,Mand,Right-winged,655,30,11
14,14,Mand,Right-winged,56,201,101
14,14,Mand,Right-winged,444,219,107
14,14,Mand,Right-winged,101,68,41
14,14,Mand,Right-winged,655,30,11
14,14,Mand,Right-winged,125,8,5
14,14,Mand,Right-winged,981,36,29
14,14,Mand,Right-winged,547,16,12
14,14,Mand,Right-winged,707,7,7
14,14,Mand,Right-winged,380,66,35
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,619,9,7
14,14,Mand,Right-winged,390,116,51
14,14,Mand,Right-winged,1048,35,24
14,14,Mand,Right-winged,729,18,15
14,14,Mand,Right-winged,730,58,30
14,14,Mand,Right-winged,821,12,11
14,14,Mand,Right-winged,369,113,74
14,14,Mand,Right-winged,894,36,23
14,14,Mand,Right-winged,1036,101,67
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,480,12,11
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,819,158,87
14,14,Mand,Right-winged,418,74,40
14,14,Mand,Right-winged,1261,66,36
14,14,Mand,Right-winged,166,21,15
14,14,Mand,Right-winged,1222,7,6
14,14,Mand,Right-winged,716,55,38
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,1168,25,13
14,14,Mand,Right-winged,537,7,7
14,14,Mand,Right-winged,500,49,32
14,14,Mand,Right-winged,605,16,12
14,14,Mand,Right-winged,1083,44,32
14,14,Mand,Right-winged,390,116,51
14,14,Mand,Right-winged,177,99,64
14,14,Mand,Right-winged,619,9,7
14,14,Mand,Right-winged,693,85,58
14,14,Mand,Right-winged,618,24,16
14,14,Mand,Right-winged,722,19,17
14,14,Mand,Right-winged,1178,26,22
14,14,Mand,Right-winged,371,10,8
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,730,58,30
14,14,Mand,Right-winged,1036,101,67
14,14,Mand,Right-winged,558,14,8
14,14,Mand,Right-winged,393,44,29
14,14,Mand,Right-winged,421,5,5
14,14,Mand,Right-winged,828,67,43
14,14,Mand,Right-winged,761,22,14
14,14,Mand,Right-winged,840,106,75
14,14,Mand,Right-winged,431,9,9
14,14,Mand,Right-winged,371,10,8
14,14,Mand,Right-winged,1122,20,15
14,14,Mand,Right-winged,638,16,16
14,14,Mand,Right-winged,158,39,20
14,14,Mand,Right-winged,161,24,14
14,14,Mand,Right-winged,1196,13,12
14,14,Mand,Right-winged,395,165,92
14,14,Mand,Right-winged,1291,207,87
14,14,Mand,Right-winged,521,11,11
14,14,Mand,Right-winged,1294,10,9
14,14,Mand,Right-winged,1070,93,58
14,14,Mand,Right-winged,369,113,74
14,14,Mand,Right-winged,1261,66,36
14,14,Mand,Right-winged,1048,35,24
14,14,Mand,Right-winged,729,18,15
14,14,Mand,Right-winged,801,14,11
14,14,Mand,Right-winged,602,36,25
14,14,Mand,Right-winged,894,36,23
14,14,Mand,Right-winged,359,10,9
14,14,Mand,Right-winged,740,31,20
14,14,Mand,Right-winged,1073,20,15
14,14,Mand,Right-winged,500,49,32
14,14,Mand,Right-winged,861,26,18
14,14,Mand,Right-winged,158,39,20
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,704,18,17
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,547,16,12
14,14,Mand,Right-winged,691,10,8
14,14,Mand,Right-winged,984,55,33
14,14,Mand,Right-winged,330,47,28
14,14,Mand,Right-winged,1105,29,22
14,14,Mand,Right-winged,1291,207,87
14,14,Mand,Right-winged,203,33,24
14,14,Mand,Right-winged,605,16,12
14,14,Mand,Right-winged,984,55,33
14,14,Mand,Right-winged,1070,93,58
14,14,Mand,Right-winged,964,20,18
14,14,Mand,Right-winged,1274,138,44
14,14,Mand,Right-winged,168,41,15
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,499,242,105
14,14,Mand,Right-winged,166,21,15
14,14,Mand,Right-winged,1072,152,85
14,14,Mand,Right-winged,940,174,75
14,14,Mand,Right-winged,499,242,105
14,14,Mand,Right-winged,390,116,51
14,14,Mand,Right-winged,72,10,9
14,14,Mand,Right-winged,633,65,46
14,14,Mand,Right-winged,168,41,15
14,14,Mand,Right-winged,1012,95,62
14,14,Mand,Right-winged,210,64,35
14,14,Mand,Right-winged,1049,57,29
14,14,Mand,Right-winged,815,80,47
14,14,Mand,Right-winged,1142,220,117
14,14,Mand,Right-winged,1036,101,67
14,14,Mand,Right-winged,942,11,10
14,14,Mand,Right-winged,673,15,13
14,14,Mand,Right-winged,674,15,10
14,14,Mand,Right-winged,984,55,33
14,14,Mand,Right-winged,278,222,67
14,14,Mand,Right-winged,61,253,110
14,14,Mand,Right-winged,871,123,63
14,14,Mand,Right-winged,940,174,75
14,14,Mand,Right-winged,662,62,33
14,14,Mand,Right-winged,888,75,31
14,14,Mand,Right-winged,504,77,30
14,14,Mand,Right-winged,897,101,64
14,14,Mand,Right-winged,366,47,30
14,14,Mand,Right-winged,390,116,51
14,14,Mand,Right-winged,61,253,110
14,14,Mand,Right-winged,871,123,63
14,14,Mand,Right-winged,115,48,30
14,14,Mand,Right-winged,1275,28,23
14,14,Mand,Right-winged,401,32,28
14,14,Mand,Right-winged,867,53,39
14,14,Mand,Right-winged,1222,7,6
14,14,Mand,Right-winged,716,55,38
14,14,Mand,Right-winged,872,100,35
14,14,Mand,Right-winged,1168,25,13
15,15,Mand,Right-winged,77,52,40
15,15,Mand,Right-winged,514,59,43
15,15,Mand,Right-winged,615,54,30
15,15,Mand,Right-winged,1207,14,13
15,15,Mand,Right-winged,366,47,30
15,15,Mand,Right-winged,1018,153,91
15,15,Mand,Right-winged,604,58,43
15,15,Mand,Right-winged,225,120,57
15,15,Mand,Right-winged,1023,20,16
15,15,Mand,Right-winged,716,55,38
15,15,Mand,Right-winged,460,57,41
15,15,Mand,Right-winged,95,19,14
15,15,Mand,Right-winged,738,290,101
15,15,Mand,Right-winged,872,100,35
15,15,Mand,Right-winged,842,33,21
15,15,Mand,Right-winged,1024,13,11
15,15,Mand,Right-winged,351,97,52
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,915,54,39
15,15,Mand,Right-winged,884,42,21
15,15,Mand,Right-winged,1030,13,10
15,15,Mand,Right-winged,663,33,21
15,15,Mand,Right-winged,263,28,23
15,15,Mand,Right-winged,940,174,75
15,15,Mand,Right-winged,566,58,32
15,15,Mand,Right-winged,524,122,78
15,15,Mand,Right-winged,267,61,41
15,15,Mand,Right-winged,532,27,24
15,15,Mand,Right-winged,68,49,28
15,15,Mand,Right-winged,589,15,7
15,15,Mand,Right-winged,669,13,6
15,15,Mand,Right-winged,562,13,6
15,15,Mand,Right-winged,227,77,38
15,15,Mand,Right-winged,630,15,6
15,15,Mand,Right-winged,338,29,27
15,15,Mand,Right-winged,139,53,39
15,15,Mand,Right-winged,95,19,14
15,15,Mand,Right-winged,1018,153,91
15,15,Mand,Right-winged,809,117,60
15,15,Mand,Right-winged,584,71,50
15,15,Mand,Right-winged,940,174,75
15,15,Mand,Right-winged,688,7,7
15,15,Mand,Right-winged,251,10,9
15,15,Mand,Right-winged,939,163,78
15,15,Mand,Right-winged,584,71,50
15,15,Mand,Right-winged,131,43,32
15,15,Mand,Right-winged,888,75,31
15,15,Mand,Right-winged,504,77,30
15,15,Mand,Right-winged,980,75,50
15,15,Mand,Right-winged,565,15,11
15,15,Mand,Right-winged,279,9,9
15,15,Mand,Right-winged,366,47,30
15,15,Mand,Right-winged,366,47,30
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,327,164,78
15,15,Mand,Right-winged,284,8,8
15,15,Mand,Right-winged,340,126,70
15,15,Mand,Right-winged,214,79,58
15,15,Mand,Right-winged,1150,32,27
15,15,Mand,Right-winged,1093,26,18
15,15,Mand,Right-winged,1041,37,26
15,15,Mand,Right-winged,497,97,64
15,15,Mand,Right-winged,452,83,57
15,15,Mand,Right-winged,755,103,48
15,15,Mand,Right-winged,1164,47,31
15,15,Mand,Right-winged,767,56,13
15,15,Mand,Right-winged,259,11,5
15,15,Mand,Right-winged,1299,18,6
15,15,Mand,Right-winged,646,81,35
15,15,Mand,Right-winged,543,27,14
15,15,Mand,Right-winged,742,7,5
15,15,Mand,Right-winged,56,201,101
15,15,Mand,Right-winged,606,7,7
15,15,Mand,Right-winged,1018,153,91
15,15,Mand,Right-winged,351,97,52
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,1259,14,12
15,15,Mand,Right-winged,543,27,14
15,15,Mand,Right-winged,741,10,5
15,15,Mand,Right-winged,1069,50,37
15,15,Mand,Right-winged,860,12,11
15,15,Mand,Right-winged,351,97,52
15,15,Mand,Right-winged,1113,62,29
15,15,Mand,Right-winged,21,52,36
15,15,Mand,Right-winged,768,79,59
15,15,Mand,Right-winged,543,27,14
15,15,Mand,Right-winged,40,21,17
15,15,Mand,Right-winged,755,103,48
15,15,Mand,Right-winged,328,32,23
15,15,Mand,Right-winged,658,20,12
15,15,Mand,Right-winged,351,97,52
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,327,164,78
15,15,Mand,Right-winged,748,35,31
15,15,Mand,Right-winged,615,54,30
15,15,Mand,Right-winged,940,174,75
15,15,Mand,Right-winged,1095,16,14
15,15,Mand,Right-winged,263,28,23
15,15,Mand,Right-winged,1010,50,29
15,15,Mand,Right-winged,926,41,32
15,15,Mand,Right-winged,264,99,58
15,15,Mand,Right-winged,630,15,6
15,15,Mand,Right-winged,399,9,9
15,15,Mand,Right-winged,838,40,30
15,15,Mand,Right-winged,630,15,6
15,15,Mand,Right-winged,819,158,87
15,15,Mand,Right-winged,327,164,78
15,15,Mand,Right-winged,835,13,8
15,15,Mand,Right-winged,213,210,112
15,15,Mand,Right-winged,12,75,53
15,15,Mand,Right-winged,473,103,58
15,15,Mand,Right-winged,1018,153,91
15,15,Mand,Right-winged,875,61,45
15,15,Mand,Right-winged,312,38,28
15,15,Mand,Right-winged,944,10,8
15,15,Mand,Right-winged,317,21,18
15,15,Mand,Right-winged,838,40,30
15,15,Mand,Right-winged,663,33,21
15,15,Mand,Right-winged,75,27,10
15,15,Mand,Right-winged,188,14,8
15,15,Mand,Right-winged,669,13,6
15,15,Mand,Right-winged,562,13,6
15,15,Mand,Right-winged,767,56,13
15,15,Mand,Right-winged,259,11,5
15,15,Mand,Right-winged,1299,18,6
15,15,Mand,Right-winged,264,99,58
15,15,Mand,Right-winged,24,11,10
15,15,Mand,Right-winged,699,95,67
15,15,Mand,Right-winged,652,37,29
15,15,Mand,Right-winged,939,163,78
15,15,Mand,Right-winged,492,38,29
15,15,Mand,Right-winged,82,21,18
15,15,Mand,Right-winged,299,54,31
15,15,Mand,Right-winged,767,56,13
15,15,Mand,Right-winged,259,11,5
15,15,Mand,Right-winged,1299,18,6
15,15,Mand,Right-winged,883,55,41
15,15,Mand,Right-winged,145,175,97
15,15,Mand,Right-winged,848,79,32
15,15,Mand,Right-winged,964,20,18
15,15,Mand,Right-winged,1026,89,63
15,15,Mand,Right-winged,453,5,5
15,15,Mand,Right-winged,1131,6,6
15,15,Mand,Right-winged,848,79,32
15,15,Mand,Right-winged,693,85,58
15,15,Mand,Right-winged,1156,5,5
15,15,Mand,Right-winged,294,23,21
15,15,Mand,Right-winged,101,68,41
15,15,Mand,Right-winged,454,24,15
15,15,Mand,Right-winged,960,232,102
15,15,Mand,Right-winged,457,16,13
15,15,Mand,Right-winged,327,164,78
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,734,16,13
15,15,Mand,Right-winged,960,232,102
15,15,Mand,Right-winged,499,242,105
15,15,Mand,Right-winged,672,15,14
15,15,Mand,Right-winged,395,165,92
15,15,Mand,Right-winged,327,164,78
15,15,Mand,Right-winged,763,13,13
15,15,Mand,Right-winged,93,50,31
15,15,Mand,Right-winged,99,216,86
15,15,Mand,Right-winged,213,210,112
15,15,Mand,Right-winged,340,126,70
15,15,Mand,Right-winged,677,69,39
15,15,Mand,Right-winged,981,36,29
15,15,Mand,Right-winged,939,163,78
15,15,Mand,Right-winged,256,35,19
15,15,Mand,Right-winged,457,16,13
15,15,Mand,Right-winged,675,160,60
15,15,Mand,Right-winged,411,16,13
15,15,Mand,Right-winged,848,79,32
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,81,27,24
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,26,241,72
16,16,Mand,Right-winged,1069,50,37
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,693,85,58
16,16,Mand,Right-winged,158,39,20
16,16,Mand,Right-winged,161,24,14
16,16,Mand,Right-winged,500,49,32
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,584,71,50
16,16,Mand,Right-winged,178,13,9
16,16,Mand,Right-winged,863,29,27
16,16,Mand,Right-winged,731,52,39
16,16,Mand,Right-winged,524,122,78
16,16,Mand,Right-winged,372,41,24
16,16,Mand,Right-winged,207,12,9
16,16,Mand,Right-winged,131,43,32
16,16,Mand,Right-winged,940,174,75
16,16,Mand,Right-winged,1185,16,10
16,16,Mand,Right-winged,692,16,10
16,16,Mand,Right-winged,901,21,14
16,16,Mand,Right-winged,1252,32,19
16,16,Mand,Right-winged,158,39,20
16,16,Mand,Right-winged,940,174,75
16,16,Mand,Right-winged,566,58,32
16,16,Mand,Right-winged,750,23,14
16,16,Mand,Right-winged,898,17,12
16,16,Mand,Right-winged,1012,95,62
16,16,Mand,Right-winged,921,20,17
16,16,Mand,Right-winged,120,9,6
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,778,21,16
16,16,Mand,Right-winged,50,6,5
16,16,Mand,Right-winged,1185,16,10
16,16,Mand,Right-winged,692,16,10
16,16,Mand,Right-winged,901,21,14
16,16,Mand,Right-winged,982,72,47
16,16,Mand,Right-winged,313,6,5
16,16,Mand,Right-winged,586,9,6
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,910,14,11
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,267,61,41
16,16,Mand,Right-winged,686,69,47
16,16,Mand,Right-winged,532,27,24
16,16,Mand,Right-winged,311,100,58
16,16,Mand,Right-winged,693,85,58
16,16,Mand,Right-winged,584,71,50
16,16,Mand,Right-winged,736,15,12
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,735,16,16
16,16,Mand,Right-winged,1094,39,26
16,16,Mand,Right-winged,26,241,72
16,16,Mand,Right-winged,291,54,40
16,16,Mand,Right-winged,503,59,44
16,16,Mand,Right-winged,308,53,30
16,16,Mand,Right-winged,58,56,38
16,16,Mand,Right-winged,634,96,58
16,16,Mand,Right-winged,350,103,64
16,16,Mand,Right-winged,31,25,22
16,16,Mand,Right-winged,340,126,70
16,16,Mand,Right-winged,29,12,10
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,1133,129,76
16,16,Mand,Right-winged,820,27,18
16,16,Mand,Right-winged,390,116,51
16,16,Mand,Right-winged,618,24,16
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,158,39,20
16,16,Mand,Right-winged,161,24,14
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,390,116,51
16,16,Mand,Right-winged,1253,6,6
16,16,Mand,Right-winged,618,24,16
16,16,Mand,Right-winged,390,116,51
16,16,Mand,Right-winged,634,96,58
16,16,Mand,Right-winged,171,47,36
16,16,Mand,Right-winged,21,52,36
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,311,100,58
16,16,Mand,Right-winged,884,42,21
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,570,61,41
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,903,21,18
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,522,21,17
16,16,Mand,Right-winged,335,73,44
16,16,Mand,Right-winged,1085,41,28
16,16,Mand,Right-winged,452,83,57
16,16,Mand,Right-winged,1076,36,24
16,16,Mand,Right-winged,267,61,41
16,16,Mand,Right-winged,652,37,29
16,16,Mand,Right-winged,299,54,31
16,16,Mand,Right-winged,570,61,41
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,1117,14,9
16,16,Mand,Right-winged,960,232,102
16,16,Mand,Right-winged,418,74,40
16,16,Mand,Right-winged,1261,66,36
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,200,20,16
16,16,Mand,Right-winged,1018,153,91
16,16,Mand,Right-winged,1076,36,24
16,16,Mand,Right-winged,499,242,105
16,16,Mand,Right-winged,472,22,18
16,16,Mand,Right-winged,508,15,11
16,16,Mand,Right-winged,884,42,21
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,1243,11,9
16,16,Mand,Right-winged,465,10,5
16,16,Mand,Right-winged,1252,32,19
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,26,241,72
16,16,Mand,Right-winged,820,27,18
16,16,Mand,Right-winged,1070,93,58
16,16,Mand,Right-winged,920,10,7
16,16,Mand,Right-winged,1206,9,8
16,16,Mand,Right-winged,128,40,23
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,1190,13,8
16,16,Mand,Right-winged,537,7,7
16,16,Mand,Right-winged,756,14,12
16,16,Mand,Right-winged,1122,20,15
16,16,Mand,Right-winged,473,103,58
16,16,Mand,Right-winged,1269,5,5
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,1261,66,36
16,16,Mand,Right-winged,490,27,23
16,16,Mand,Right-winged,26,241,72
16,16,Mand,Right-winged,61,253,110
16,16,Mand,Right-winged,871,123,63
16,16,Mand,Right-winged,634,96,58
16,16,Mand,Right-winged,31,25,22
16,16,Mand,Right-winged,340,126,70
16,16,Mand,Right-winged,1209,51,41
16,16,Mand,Right-winged,350,103,64
16,16,Mand,Right-winged,213,210,112
16,16,Mand,Right-winged,852,45,28
16,16,Mand,Right-winged,390,116,51
16,16,Mand,Right-winged,171,47,36
16,16,Mand,Right-winged,21,52,36
16,16,Mand,Right-winged,897,101,64
16,16,Mand,Right-winged,320,63,47
16,16,Mand,Right-winged,138,12,9
16,16,Mand,Right-winged,990,92,63
16,16,Mand,Right-winged,974,11,9
16,16,Mand,Right-winged,161,24,14
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,899,92,55
16,16,Mand,Right-winged,390,116,51
16,16,Mand,Right-winged,958,18,16
16,16,Mand,Right-winged,213,210,112
16,16,Mand,Right-winged,158,39,20
16,16,Mand,Right-winged,161,24,14
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,761,22,14
16,16,Mand,Right-winged,964,20,18
16,16,Mand,Right-winged,499,242,105
16,16,Mand,Right-winged,278,222,67
16,16,Mand,Right-winged,1076,36,24
16,16,Mand,Right-winged,159,50,28
16,16,Mand,Right-winged,267,61,41
16,16,Mand,Right-winged,960,232,102
16,16,Mand,Right-winged,1254,99,64
16,16,Mand,Right-winged,855,21,16
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,898,17,12
16,16,Mand,Right-winged,984,55,33
16,16,Mand,Right-winged,1221,21,17
16,16,Mand,Right-winged,699,95,67
16,16,Mand,Right-winged,273,12,11
16,16,Mand,Right-winged,278,222,67
16,16,Mand,Right-winged,137,36,31
16,16,Mand,Right-winged,897,101,64
16,16,Mand,Right-winged,837,10,9
16,16,Mand,Right-winged,605,16,12
16,16,Mand,Right-winged,744,38,19
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,1070,93,58
16,16,Mand,Right-winged,473,103,58
16,16,Mand,Right-winged,965,73,46
16,16,Mand,Right-winged,920,10,7
16,16,Mand,Right-winged,693,85,58
16,16,Mand,Right-winged,1127,65,35
16,16,Mand,Right-winged,618,24,16
16,16,Mand,Right-winged,587,7,6
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,1037,14,10
16,16,Mand,Right-winged,897,101,64
16,16,Mand,Right-winged,500,49,32
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,1076,36,24
16,16,Mand,Right-winged,744,38,19
16,16,Mand,Right-winged,785,49,34
16,16,Mand,Right-winged,1129,7,6
16,16,Mand,Right-winged,219,8,6
16,16,Mand,Right-winged,334,23,17
16,16,Mand,Right-winged,477,19,14
16,16,Mand,Right-winged,785,49,34
16,16,Mand,Right-winged,1129,7,6
16,16,Mand,Right-winged,203,33,24
16,16,Mand,Right-winged,139,53,39
16,16,Mand,Right-winged,350,103,64
16,16,Mand,Right-winged,1036,101,67
16,16,Mand,Right-winged,617,5,5
16,16,Mand,Right-winged,201,6,6
16,16,Mand,Right-winged,219,8,6
16,16,Mand,Right-winged,1195,11,9
16,16,Mand,Right-winged,1036,101,67
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,465,10,5
16,16,Mand,Right-winged,1243,11,9
16,16,Mand,Right-winged,246,9,7
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,896,68,41
16,16,Mand,Right-winged,473,103,58
16,16,Mand,Right-winged,657,16,8
16,16,Mand,Right-winged,602,36,25
16,16,Mand,Right-winged,896,68,41
16,16,Mand,Right-winged,566,58,32
16,16,Mand,Right-winged,416,15,11
16,16,Mand,Right-winged,432,87,56
16,16,Mand,Right-winged,1040,27,21
16,16,Mand,Right-winged,965,73,46
16,16,Mand,Right-winged,1036,101,67
16,16,Mand,Right-winged,866,28,23
16,16,Mand,Right-winged,1276,43,32
16,16,Mand,Right-winged,473,103,58
16,16,Mand,Right-winged,990,92,63
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,161,24,14
16,16,Mand,Right-winged,920,10,7
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,33,12,7
16,16,Mand,Right-winged,1228,14,8
16,16,Mand,Right-winged,168,41,15
16,16,Mand,Right-winged,655,30,11
16,16,Mand,Right-winged,159,50,28
16,16,Mand,Right-winged,350,103,64
16,16,Mand,Right-winged,73,25,21
16,16,Mand,Right-winged,62,25,21
16,16,Mand,Right-winged,871,123,63
16,16,Mand,Right-winged,264,99,58
16,16,Mand,Right-winged,393,44,29
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,897,101,64
16,16,Mand,Right-winged,511,68,36
16,16,Mand,Right-winged,159,50,28
16,16,Mand,Right-winged,350,103,64
16,16,Mand,Right-winged,128,40,23
16,16,Mand,Right-winged,693,85,58
16,16,Mand,Right-winged,1252,32,19
16,16,Mand,Right-winged,872,100,35
16,16,Mand,Right-winged,61,253,110
16,16,Mand,Right-winged,419,43,27
16,16,Mand,Right-winged,665,17,11
16,16,Mand,Right-winged,351,97,52
16,16,Mand,Right-winged,340,126,70
16,16,Mand,Right-winged,26,241,72
16,16,Mand,Right-winged,225,120,57
16,16,Mand,Right-winged,514,59,43
16,16,Mand,Right-winged,939,163,78
16,16,Mand,Right-winged,871,123,63
16,16,Mand,Right-winged,755,103,48
16,16,Mand,Right-winged,677,69,39
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,982,72,47
16,16,Mand,Right-winged,960,232,102
16,16,Mand,Right-winged,1193,77,52
16,16,Mand,Right-winged,966,45,34
16,16,Mand,Right-winged,893,11,11
16,16,Mand,Right-winged,332,68,53
16,16,Mand,Right-winged,46,25,17
16,16,Mand,Right-winged,1192,13,9
16,16,Mand,Right-winged,871,123,63
16,16,Mand,Right-winged,785,49,34
16,16,Mand,Right-winged,965,73,46
16,16,Mand,Right-winged,1185,16,10
16,16,Mand,Right-winged,692,16,10
16,16,Mand,Right-winged,901,21,14
16,16,Mand,Right-winged,738,290,101
16,16,Mand,Right-winged,267,61,41
16,16,Mand,Right-winged,686,69,47
16,16,Mand,Right-winged,532,27,24
16,16,Mand,Right-winged,311,100,58
16,16,Mand,Right-winged,1028,17,14
16,16,Mand,Right-winged,1274,138,44
16,16,Mand,Right-winged,500,49,32
16,16,Mand,Right-winged,761,22,14
16,16,Mand,Right-winged,943,31,23
16,16,Mand,Right-winged,278,222,67
